comment_id,docket_id,agency,category,topic,posted_date,submitter_name,submitter_type,word_count,ai_score,ai_assisted,human_score
HRSA-2025-0001-0652,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,96,1.0,0.0,0.0
HRSA-2025-0001-0611,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,683,0.0,0.0,1.0
HRSA-2025-0001-0619,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,86,0.0,0.0,1.0
HRSA-2025-0001-0602,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,185,1.0,0.0,0.0
HRSA-2025-0001-0633,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,96,1.0,0.0,0.0
HRSA-2025-0001-0141,HRSA-2025-0001,HRSA,health,health_resources,2025-09-08,,Unknown,751,0.0,0.0,1.0
HRSA-2025-0001-0339,HRSA-2025-0001,HRSA,health,health_resources,2025-09-08,,Unknown,74,0.0,0.0,1.0
HRSA-2025-0001-0319,HRSA-2025-0001,HRSA,health,health_resources,2025-09-08,,Unknown,246,1.0,0.0,0.0
HRSA-2025-0001-0308,HRSA-2025-0001,HRSA,health,health_resources,2025-09-08,,Unknown,278,1.0,0.0,0.0
HRSA-2025-0001-0328,HRSA-2025-0001,HRSA,health,health_resources,2025-09-08,,Unknown,196,0.0,0.0,1.0
HRSA-2025-0001-0338,HRSA-2025-0001,HRSA,health,health_resources,2025-09-08,,Unknown,52,0.0,0.0,1.0
HRSA-2025-0001-0971,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,94,1.0,0.0,0.0
HRSA-2025-0001-0950,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,105,0.0,0.0,1.0
HRSA-2025-0001-0774,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,102,1.0,0.0,0.0
HRSA-2025-0001-0862,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,576,1.0,0.0,0.0
HRSA-2025-0001-0889,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,109,0.0,0.0,1.0
HRSA-2025-0001-0845,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,95,1.0,0.0,0.0
HRSA-2025-0001-0887,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,58,0.0,0.0,1.0
HRSA-2025-0001-0753,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,277,0.0,0.0,1.0
HRSA-2025-0001-0734,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,120,0.0,0.0,1.0
HRSA-2025-0001-0881,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,130,0.0,0.0,1.0
HRSA-2025-0001-0766,HRSA-2025-0001,HRSA,health,health_resources,2025-09-09,,Unknown,95,1.0,0.0,0.0
FHWA-2025-0007-0030,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-04,,Unknown,240,0.0,0.0,1.0
FHWA-2025-0007-0044,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-05,,Unknown,129,1.0,0.0,0.0
FHWA-2025-0007-0057,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-05,,Unknown,273,1.0,0.0,0.0
FHWA-2025-0007-0043,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-05,,Unknown,115,0.0,0.0,1.0
FHWA-2025-0007-0040,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-05,,Unknown,704,0.0,0.0,1.0
FHWA-2025-0007-0049,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-05,,Unknown,189,1.0,0.0,0.0
FHWA-2025-0007-0018,FHWA-2025-0007,FHWA,political_environment,highways,2025-07-30,,Unknown,100,0.0,0.0,1.0
FHWA-2025-0007-0041,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-05,,Unknown,101,1.0,0.0,0.0
FHWA-2025-0007-0024,FHWA-2025-0007,FHWA,political_environment,highways,2025-08-01,,Unknown,61,0.0,0.0,1.0
FHWA-2025-0007-0005,FHWA-2025-0007,FHWA,political_environment,highways,2025-07-14,,Unknown,276,0.0,0.0,1.0
EBSA-2025-0003-0025,EBSA-2025-0003,EBSA,labor,retirement,2025-07-03,,Unknown,323,0.0,0.0,1.0
EBSA-2025-0003-0050,EBSA-2025-0003,EBSA,labor,retirement,2025-07-07,,Unknown,124,0.0,0.0,1.0
EBSA-2025-0003-0009,EBSA-2025-0003,EBSA,labor,retirement,2025-07-01,,Unknown,159,0.0,0.0,1.0
EBSA-2025-0003-0039,EBSA-2025-0003,EBSA,labor,retirement,2025-07-03,,Unknown,112,0.0,0.0,1.0
EBSA-2025-0003-0041,EBSA-2025-0003,EBSA,labor,retirement,2025-07-03,,Unknown,326,0.0,0.0,1.0
EBSA-2025-0003-0036,EBSA-2025-0003,EBSA,labor,retirement,2025-07-03,,Unknown,186,1.0,0.0,0.0
APHIS-2025-0004-0028,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,416,0.0,0.0,1.0
APHIS-2025-0004-0023,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,53,0.0,0.0,1.0
APHIS-2025-0004-0030,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,93,0.0,0.0,1.0
APHIS-2025-0004-0027,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,93,0.0,0.0,1.0
APHIS-2025-0004-0040,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,52,0.0,0.0,1.0
APHIS-2025-0004-0072,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,126,0.0,0.0,1.0
APHIS-2025-0004-0073,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,209,0.0,0.0,1.0
APHIS-2025-0004-0017,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,410,0.0,0.0,1.0
APHIS-2025-0004-0103,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,267,0.0,0.0,1.0
APHIS-2025-0004-0020,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,147,0.0,0.0,1.0
APHIS-2025-0004-0008,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-06,,Unknown,416,0.0,0.0,1.0
APHIS-2025-0004-0053,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-12,,Unknown,132,0.0,0.0,1.0
APHIS-2025-0004-0069,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,450,0.0,0.0,1.0
APHIS-2025-0004-0045,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-07,,Unknown,93,0.0,0.0,1.0
APHIS-2025-0004-0117,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,106,0.0,0.0,1.0
APHIS-2025-0004-0101,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,118,0.0,0.0,1.0
APHIS-2025-0004-0080,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,195,1.0,0.0,0.0
APHIS-2025-0004-0099,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,446,0.0,0.0,1.0
APHIS-2025-0004-0004,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-05,,Unknown,79,0.0,0.0,1.0
APHIS-2025-0004-0062,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-13,,Unknown,134,0.0,0.0,1.0
APHIS-2025-0004-0106,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-15,,Unknown,295,0.0,0.0,1.0
APHIS-2025-0004-0064,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-13,,Unknown,68,0.0,0.0,1.0
APHIS-2025-0004-0044,APHIS-2025-0004,APHIS,agriculture,animal_health,2025-05-07,,Unknown,90,0.0,0.0,1.0
